journalname,journalabbreviation,journalurl,year,issn,volume,issue,articletitle,doiurl,author,author_affiliation,abstractbody,keywords,fulltext,fulltexturl,publisheddate,conflictofinterests,otherurl,articleurl,pubmedid,pmcid,sponsors,manualid,country,chemicalcode,meshdescriptioncode,meshqualifiercode,medlinepgn,language,nlmuniqueid,datecompleted,daterevised,medlinedate,studytype,isboolean,nativetitle,nativeabstract,citations,reference,disclosure,acknowledgements,supplement_url
African Journal of Agricultural and Resource Economics,,https://afjare.org/,2020,ISSN 2521-9871;ISSN 1993-3738,Volume 15 no 4,4,Liens empiriques entre financement agricole et sécurité alimentaire au Sénégal,,Ibrahima Thiam & Malick Toure,,"En partant du postulat que le financement agricole contribue de manière significative à la production agricole, cet article analyse les liens entre ressources mobilisées pour le secteur et la sécurité alimentaire au Sénégal. La méthodologie s’appuie sur un modèle de régression multiple, à partir des travaux de Kpodar (2006). Les résultats montrent que toutes les variables, à l’exception du crédit des IMF, impactent significativement la prévalence de la sous-alimentation. Leur hausse permet de réduire l’insécurité alimentaire. L’élasticité de la valeur ajoutée non agricole est plus importante (-4,08) suivie de celle de la démographie (-3,04). L’élasticité de la valeur ajoutée agricole affiche -1,46 et celle du financement -0,43. Quatre implications de politiques économiques sont formulées: renforcer et diversifier le financement agricole, favoriser le développement des marchés alimentaires, accompagner la transformation par l’industrialisation légère et mettre en place une ossature institutionnelle capable de promouvoir la production agricole, au Sénégal.",,,https://afjare.org/wp-content/uploads/2023/03/3.-Thiam-Toure.pdf,"December 1, 2020",,,https://afjare.org/liens-empiriques-entre-financement-agricole-et-securite-alimentaire-au-senegal/,,,,,,,,,,,,,,,,,,,,,,,
African Journal of Agricultural and Resource Economics,,https://afjare.org/,2020,ISSN 2521-9871;ISSN 1993-3738,Volume 15 no 4,4,African agriculture in the context of COVID-19: Finding salvation in the devil,,Guy Blaise Nkamleu,,"The world is facing unprecedented challenges from COVID-19, which is disrupting lives and livelihoods. The pandemic could profoundly affect the African continent and wipe out hard-won development gains, as sub-Saharan Africa heads into its first recession in 25 years. Beyond the multi-spatial impact of the coronavirus in Africa, its effects on the agriculture and food system is of particular interest, as food security could be the most affected area and, at the same time, agriculture could be the sector that could help African economies recover quicker from the impact of COVID-19.",,,https://afjare.org/wp-content/uploads/2023/03/2.-Nkamleu.pdf,"December 1, 2020",,,https://afjare.org/african-agriculture-in-the-context-of-covid-19-finding-salvation-in-the-devil/,,,,,,,,,,,,,,,,,,,,,,,
African Journal of Agricultural and Resource Economics,,https://afjare.org/,2020,ISSN 2521-9871;ISSN 1993-3738,Volume 15 no 4,4,Total factor productivity and technical efficiency among smallholder groundnut farmers in Northern Mozambique,,Jeremy L Jelliffe; Boris E Bravo-Ureta; Amade Muitia; Venâncio Salegua; Emily Urban & James Rhoads,,"This study examines the productivity of smallholder groundnut farmers in North-eastern Mozambique using data for 2016 from two provinces with high total production of said crop. The model used is a Cobb-Douglas True Fixed Effects stochastic production frontier, controlling for geographical heterogeneity, and standard errors clustered at the village level. Our analysis reveals a mean total factor productivity index and technical efficiency score of 0.34 and 0.68 respectively. Seeding rates are found to have major potential for increasing output. This work provides new information to support ongoing efforts to generate greater resilience and robustness in domestic food systems.",,,https://afjare.org/wp-content/uploads/2023/03/1.-Jelliffe-et-al.pdf,"December 1, 2020",,,https://afjare.org/total-factor-productivity-and-technical-efficiency-among-smallholder-groundnut-farmers-in-northern-mozambique/,,,,,,,,,,,,,,,,,,,,,,,
African Journal of Agricultural and Resource Economics,,https://afjare.org/,2021,ISSN 2521-9871;ISSN 1993-3738,Volume 16 no 1,1,Transmission of global wheat prices to domestic markets in Kenya: A cointegration approach,,Jonathan Makau Nzuma & Patrick Kipruto Kirui,,"This paper evaluates the extent to which changes in international wheat prices are transmitted to domestic markets in Kenya using an error correction model (ECM) that employs monthly producer price data for the period 2002 to 2020. Domestic wheat markets in Kenya were found to be strongly integrated while, international wheat markets were cointegrated with domestic prices at the port of Mombasa. The long-run elasticity of price transmission was estimated at 0.91, which implies that 91% of the changes in international wheat prices are transmitted to domestic markets in Kenya. The speed of adjustment was estimated at -0.069, which implies that it takes about 14 months for the changes in the international wheat price to be fully transmitted to the Kenyan domestic market. Wheat farmers in Kenya seem to be insulated from international price shocks given the long period of time it takes for domestic markets to adjust to international price changes. Even though not explicitly analysed, government border policies, market and infrastructure impediments seem to be underlying causes of the incomplete price pass-through, along with the low speeds of adjustments. Our analysis suggests that the main constraint to a complete pass-through is the existence of price-setting power at the producer level of the wheat market in Kenya. Investments in infrastructure development and the promotion of liberal trade policies can improve the transmission of international wheat price signals to domestic markets in Kenya.",,,https://afjare.org/wp-content/uploads/2023/03/6.-Nzuma-Kirui.pdf,"March 1, 2021",,,https://afjare.org/transmission-of-global-wheat-prices-to-domestic-markets-in-kenya-a-cointegration-approach/,,,,,,,,,,,,,,,,,,,,,,,
African Journal of Agricultural and Resource Economics,,https://afjare.org/,2021,ISSN 2521-9871;ISSN 1993-3738,Volume 16 no 1,1,Stochastic meta-frontier function analysis of the regional efficiency and technology gap ratios (TGRs) of small-scale cassava producers in Liberia,,Kollie B. Dogba; Willis Oluoch Kosura & Chepchumba Chumo,,ISSN 2521-9871 (Online),,,https://afjare.org/wp-content/uploads/2023/03/5.-Dogba-et-al.pdf,"March 1, 2021",,,https://afjare.org/stochastic-meta-frontier-function-analysis-of-the-regional-efficiency-and-technology-gap-ratios-tgrs-of-small-scale-cassava-producers-in-liberia/,,,,,,,,,,,,,,,,,,,,,,,
African Journal of Agricultural and Resource Economics,,https://afjare.org/,2021,ISSN 2521-9871;ISSN 1993-3738,Volume 16 no 1,1,Are the current animal trypanosomiasis management methods in Kenya complementary or substitutes? Evidence from Kwale County,,Arnold Lumumbah Musungu; David Jakinda Otieno; Beatrice Wambui Muriithi; Rose Nyikal; Daniel Masiga & Michael Nyanganga Okal,,"African animal trypanosomiasis (AAT) and its vectors, mainly tsetse, are a major constraint to livestock production in sub-Saharan Africa (SSA). Control efforts have been ongoing for decades, but finding a sustainable solution remains a major concern. This paper assessed the complementarity and substitutability of existing AAT management methods to inform policies toward an integrated approach. A multivariate probit (MVP) analytical technique was used to model interrelationships in the control methods from 308 randomly selected livestock keepers. The results show that the current AAT control methods are complementary and not substitutes. Furthermore, the number of years of formal education, household size, household income and land size had mixed effects on the households’ decisions to adopt multiple AAT control methods. The key institutional factors that influenced the adoption behaviour were access to credit, group membership, access to veterinary services and drugs, and agricultural training. The results instil confidence in integrated AAT management if livestock farmers’ socio-economic and institutional constraints are addressed sufficiently.",,,https://afjare.org/wp-content/uploads/2023/03/4.-Musungu-et-al.pdf,"March 1, 2021",,,https://afjare.org/are-the-current-animal-trypanosomiasis-management-methods-in-kenya-complementary-or-substitutes-evidence-from-kwale-county/,,,,,,,,,,,,,,,,,,,,,,,
African Journal of Agricultural and Resource Economics,,https://afjare.org/,2021,ISSN 2521-9871;ISSN 1993-3738,Volume 16 no 1,1,Heterogeneous welfare effects of farmer groups in smallholder irrigation schemes in South Africa,,S Phakathi; S Sinyolo; GCC Fraser & J Marire,,"This paper analyses the heterogeneous effects of membership of a farmer group on access to water, use of inorganic fertiliser, household incomes, and farm asset holdings. A sample of 401 irrigators in South Africa was analysed using propensity score matching. The study found that group membership had a positive effect on all four outcomes. Group members had an extra four days of access to water in a month, and applied at least 130 kg/ha more inorganic fertiliser, than non-group members. Group members had a higher household income per capita and more assets than non-group members. However, the result revealed a heterogeneous effect among group members, with the benefits varying according to members’ socio-economic characteristics as well as internal group dynamics. The government and private donors should continue to promote the formation and organisation of farmers into groups. The role of group membership in farming outcomes can be enhanced if smaller groups are promoted. It is also crucial that strategies for promoting trust, reciprocity and group commitment be implemented for better group outcomes.",,,https://afjare.org/wp-content/uploads/2023/03/3.-Phakathi-et-al.pdf,"March 1, 2021",,,https://afjare.org/heterogeneous-welfare-effects-of-farmer-groups-in-smallholder-irrigation-schemes-in-south-africa/,,,,,,,,,,,,,,,,,,,,,,,
African Journal of Agricultural and Resource Economics,,https://afjare.org/,2021,ISSN 2521-9871;ISSN 1993-3738,Volume 16 no 1,1,Agricultural price transmission across space and time: The case of cowpea and yam markets in Nigeria,,Onyinyechukwu H Onubogu & Adewale O Dipeolu,,"The transmission of price changes to markets has attracted renewed interest since the international food price spikes of 2007 to 2011. In response to this, this paper investigates the long-run behaviour of Nigerian cowpeas and yam tuber retail prices across space and time from 2000 to 2015. We employed the augmented Dickey-Fuller unit root test, the Johansen co-integration test, the Granger causality test, the vector error-correction model (VECM) and variance decomposition analysis. The Johansen co-integration test confirmed the presence of a long-run relationship across the markets, while the VECM revealed that the speed of adjustment to equilibrium after price shocks in the yam and cowpea markets varied across space (market) and period (time), with the food crisis in the period pre-2007 to 2011 fastest and the food crisis in the period 2007 to 2011 slowest. We are of the opinion that the presence of a long-run relationship in Nigerian cowpea and yam markets is a call for participants to explore opportunities for gainful trade.",,,https://afjare.org/wp-content/uploads/2023/03/2.-Onubogu-Dipeolu.pdf,"March 1, 2021",,,https://afjare.org/agricultural-price-transmission-across-space-and-time-the-case-of-cowpea-and-yam-markets-in-nigeria/,,,,,,,,,,,,,,,,,,,,,,,
African Journal of Agricultural and Resource Economics,,https://afjare.org/,2021,ISSN 2521-9871;ISSN 1993-3738,Volume 16 no 1,1,Consumer preferences for organic vegetables in southwestern Nigeria: A choice experiment approach,,Joseph Oluwagbenga Akinwehinmi; Taye Timothy Amos & Kolawole Ogundari,,"In sub-Saharan Africa, identifying estimates of consumers’ preferences and willingness to pay (WTP) for safe food continues to receive attention in the literature. Using experimental data from Nigeria, we examined the source of heterogeneities in preference and WTP for organically produced food. The subjective valuation by consumers of certification in relation to third-party certification and the participatory guarantee system (PGS) was also investigated. A sample of 196 households subjected to a discrete choice experiment yielded 1 764 observations that were analysed using the generalised multinomial logit and mixed logit models. The results reveal a strong preference for food safety in terms of reducing chemical residue, which dominated the respondents’ preference and WTP patterns. Concerning certification attributes, consumers were positively disposed to third-party certification, but showed no significant preference for the PGS form of certification. Significant heterogeneities in preference were due mainly to age and awareness of organic products. We suggest that policies should focus on consumers’ understanding of organic food, third-party certification, and organic agriculture.",,,https://afjare.org/wp-content/uploads/2023/03/1.-Akinwehinmi-et-al.pdf,"March 1, 2021",,,https://afjare.org/consumer-preferences-for-organic-vegetables-in-southwestern-nigeria-a-choice-experiment-approach/,,,,,,,,,,,,,,,,,,,,,,,
African Journal of Agricultural and Resource Economics,,https://afjare.org/,2021,ISSN 2521-9871;ISSN 1993-3738,Volume 16 no 2,2,Foodborne diseases and food safety in sub-Saharan Africa: Current situation of three representative countries and policy recommendations for the region,,Yurani Arias-Granada; Zachary T. Neuhofer; Jonathan Bauchet; Paul Ebner & Jacob Ricker-Gilbert,,"This article examines the current state of food safety preparedness and response in three representative countries in sub-Saharan Africa (SSA): Kenya, Senegal and South Africa. We focus on foodborne diseases associated with the microbial contamination of animal-sourced foods. The results of our analysis indicate that governments in all three countries have official programmes to limit foodborne diseases and mitigate the effects of outbreaks. However, the population in these three countries continues to experience a high burden of foodborne diseases, and knowledge of the specific causes and mitigation of these diseases in SSA is lacking. Furthermore, there is a need for more and better food safety education programming, as we found no study that has collected a representative sample to estimate the level of public awareness of foodborne pathogens in any of the three countries studied. Evidence also suggests that institutional capacity around food safety in both the public and private sectors is insufficient due to limited financial investment and technical capacity. We end by providing suggestions for improving food safety preparedness and response in the region.",,,https://afjare.org/wp-content/uploads/2023/03/6.-Arias-Granada-et-al.pdf,"June 1, 2021",,,https://afjare.org/foodborne-diseases-and-food-safety-in-sub-saharan-africa-current-situation-of-three-representative-countries-and-policy-recommendations-for-the-region/,,,,,,,,,,,,,,,,,,,,,,,
African Journal of Agricultural and Resource Economics,,https://afjare.org/,2021,ISSN 2521-9871;ISSN 1993-3738,Volume 16 no 2,2,Preference for improved varietal attributes of Bambara groundnut among smallholder farmers in Ghana,,Bright Owusu Asante; Richard Adabah; Kennedy Agyeman; Stephen John Ayeh; Robert Aidoo & Daniel Afona,,"This paper examines farmers’ preferences for an improved Bambara groundnut variety, the key attributes desired, factors influencing preference, and the number of attributes desired by smallholder farmers in Ghana. Using data collected from 113 randomly selected households growing Bambara in the Wenchi and Nkoranza municipalities in southern Ghana, we estimate the factors influencing preference decisions and the intensity of the desired attributes using probit and Poisson regression models respectively. Preference for an improved Bambara variety is influenced by experience in farming, availability of extension services, credit access, membership of farmer-based organisations, plant type, seed colour, household size and yielding capacity. The attributes desired the most by farmers are high yielding capacity, high protein content, branched plant type and seeds that are dark or brown in colour. Furthermore, key factors influencing the number of attributes desired in an improved Bambara variety include the farmer’s sex, education, years of experience in Bambara cultivation, household size, membership of farmer-based organisations and extension services. There is a need to consider these varietal attributes and the factors as integral to research and development efforts, as well as to the policy agenda, to enhance the adoption of improved Bambara varieties for increased productivity and incomes of smallholders in Ghana.",,,https://afjare.org/wp-content/uploads/2023/03/5.-Asante-et-al.pdf,"June 1, 2021",,,https://afjare.org/preference-for-improved-varietal-attributes-of-bambara-groundnut-among-smallholder-farmers-in-ghana/,,,,,,,,,,,,,,,,,,,,,,,
African Journal of Agricultural and Resource Economics,,https://afjare.org/,2021,ISSN 2521-9871;ISSN 1993-3738,Volume 16 no 2,2,Gender-differentiated stochastic meta-frontier analysis of production technology heterogeneity among smallholder cassava farmers in Ghana,,Arnold Missiame; Patrick Irungu & Rose Adhiambo Nyikal,,"This paper assesses the differences in technical efficiency of, and the cassava production systems employed by, male-managed (MMF) and female-managed (FMF) cassava farms in the Fanteakwa District of Ghana. The study employs the translog stochastic meta-frontier model to analyse data obtained from 300 randomly selected smallholder cassava farmers and finds an average meta-frontier technical efficiency (MTE) of 0.06 and 0.03 among MMF and FMF respectively. The technology gap ratios (TGR) are 0.25 and 0.04 for the MMF and FMF respectively. The results suggest that both MMFs and FMFs are technically inefficient. However, the production technology operated on MMFs is relatively superior to that operated on FMFs, as shown by the relatively higher TGR for MMFs. The results also reveal that proximity to markets, extension access, off-farm economic activities and formal education are the major contributors to the technical efficiency of the farmers.",,,https://afjare.org/wp-content/uploads/2023/03/4.-Missiame-et-al.pdf,"June 1, 2021",,,https://afjare.org/gender-differentiated-stochastic-meta-frontier-analysis-of-production-technology-heterogeneity-among-smallholder-cassava-farmers-in-ghana/,,,,,,,,,,,,,,,,,,,,,,,
African Journal of Agricultural and Resource Economics,,https://afjare.org/,2021,ISSN 2521-9871;ISSN 1993-3738,Volume 16 no 2,2,"Assessing the contribution of climate-smart agricultural practices to the resilience of maize farmers in Bungoma County, Kenya",,Philip Siminyu; Willis Oluoch-Kosura; Hugo de Groote & Judith Syombua Mbau,,"Climate variability threatens farmers’ livelihoods. Efforts to address climate stress recognise climate-smart agriculture (CSA) as a promising approach to minimising the damage caused by increasing weather variability. However, the effect of CSA practices on the resilience of maize farmers in the face of climate variability is not well understood. This study assesses the effects of CSA practices on the resilience of maize farmers. Using primary data from 250 randomly sampled maize farmers in Kenya, a resilience index was generated and then analysed using a structural equation model. The results show that CSA practices increase the resilience of farmers, suggesting enhanced resilience to climate variability. CSA practices improve farmers’ food security and welfare, and their adoption should be promoted.",,,https://afjare.org/wp-content/uploads/2023/03/3.-Siminyu-et-al.pdf,"June 1, 2021",,,https://afjare.org/assessing-the-contribution-of-climate-smart-agricultural-practices-to-the-resilience-of-maize-farmers-in-bungoma-county-kenya/,,,,,,,,,,,,,,,,,,,,,,,
African Journal of Agricultural and Resource Economics,,https://afjare.org/,2021,ISSN 2521-9871;ISSN 1993-3738,Volume 16 no 2,2,Heterogeneity in consumer preferences for organic and genetically modified food products in Ghana,,Rebecca Owusu & Samuel Kwesi Ndzebah Dadzie,,"Consumers are increasingly becoming very concerned about food safety, with many giving preference to organic food products over conventional food products, which make use of agrochemicals with potential implications for health. Furthermore, to make the food choice decisions even more complex, genetically modified (GM) foods have been introduced in an attempt to meet global food demand. Consumers therefore must make decisions regarding organic and GM foods. This paper investigates consumer heterogeneity for organic and GM tomatoes in Ghana using advanced discrete choice modelling techniques. The data for empirical application come from a choice experimental study conducted among 200 consumers in Ghana. Our econometric modelling revealed that the sampled consumers preferred organic tomatoes that are produced locally and certified by the Food and Drugs Authority. However, we find a likelihood that women and older consumers may have preferences for GM tomatoes with environmental and health benefits. Policy implications are drawn from the findings of the study.",,,https://afjare.org/wp-content/uploads/2023/03/2.-Owusu-Dadzie.pdf,"June 1, 2021",,,https://afjare.org/heterogeneity-in-consumer-preferences-for-organic-and-genetically-modified-food-products-in-ghana/,,,,,,,,,,,,,,,,,,,,,,,
African Journal of Agricultural and Resource Economics,,https://afjare.org/,2021,ISSN 2521-9871;ISSN 1993-3738,Volume 16 no 2,2,Resilience to shocks in Malawian households,,Elizabeth Mubanga Chishimba & Paul N. Wilson,,"Building up resilience in agricultural households has assumed a critical role in development strategies in recent years because, it is argued, the costs of strengthening resilience are less than the recurring expenditure for disaster assistance. Relying on large household datasets from 2010 and 2013, we explored the resilience of Malawian households to the exogenous shocks of flooding and currency devaluation during this period. We utilised two strategies for understanding resilience. The first, a classification framework pioneered by Briguglio and others, categorises households into resilience and vulnerability spaces. The second approach employs econometric analysis to explore food security resilience. These two complementary analyses reveal that infrastructure, assets, education and non-agricultural employment opportunities contribute most to food security resilience.",,,https://afjare.org/wp-content/uploads/2023/03/1.-Chisamba-Wilson.pdf,"June 1, 2021",,,https://afjare.org/resilience-to-shocks-in-malawian-households/,,,,,,,,,,,,,,,,,,,,,,,
African Journal of Agricultural and Resource Economics,,https://afjare.org/,2021,ISSN 2521-9871;ISSN 1993-3738,Volume 16 no 3,3,Are integrated livestock disease-management practices complements or substitutes? The case of AAT control in rural Ethiopia,,Alirah Emmanuel Weyori,,"Livestock, particularly cattle, are an integral part of livelihoods in rural sub-Saharan Africa. However, diseases such as African animal trypanosomosis (AAT) have limited the potential of this important sector in the rural household economy. Using a representative sample of small-scale cattle farmers, this study investigates the adoption of modern AAT-management technologies in rural Ethiopia. Specifically, this study investigates the adoption of so-called ‘best-bet technologies’ (BBTs), recommended by veterinary experts as complementary measures to manage AAT. The results show that the multiple adoption of BBTs was low. In addition, BBTs were adopted as substitutes, and not as complements as suggested by veterinary experts. The results suggest budgetary constraints are proxied by wealth, and information asymmetry explains the substitution effects. The training and re-education of veterinary personnel, as well as programmes and interventions that would improve access to livestock-management inputs, should be pursued vigorously by policy makers to increase the adoption of modern AAT-management technologies to improve cattle productivity.",,,https://afjare.org/wp-content/uploads/2023/03/6.-Weyori.pdf,"September 1, 2021",,,https://afjare.org/are-integrated-livestock-disease-management-practices-complements-or-substitutes-the-case-of-aat-control-in-rural-ethiopia/,,,,,,,,,,,,,,,,,,,,,,,
African Journal of Agricultural and Resource Economics,,https://afjare.org/,2021,ISSN 2521-9871;ISSN 1993-3738,Volume 16 no 3,3,Unconditional factor demands and supply response for livestock products: A farm-level analysis of the Southern Rangelands of Kenya,,John Kibara Manyeki; Balázs Kotosz & Izabella Szakálné Kanó,,"This paper evaluates output supply and input factor demands for livestock products in the Southern rangelands of Kenya. A flexible translog profit function that permits the application of the primal approach to the output supply and factor demand analysis was estimated using household-level data. The results indicate that the own-price elasticities of supply for cattle, sheep and goats were all positive. The own-price elasticities for the supply of sheep and goat products were elastic, while the own-price elasticities for the supply of cattle products was inelastic. Cross-price and scale elasticities were found to be within the inelastic range in all cases, with goat production complementing both cattle and sheep production. All factor input demand elasticities for cattle, sheep and goats had the expected negative sign and were inelastic. These results offer a valuable opportunity for the development of pro-pastoral price policies that reduce factor market imperfections and thus enhance livestock productivity in the rangelands of Kenya.",,,https://afjare.org/wp-content/uploads/2023/03/5.-Manyeki-et-al.pdf,"September 1, 2021",,,https://afjare.org/unconditional-factor-demands-and-supply-response-for-livestock-products-a-farm-level-analysis-of-the-southern-rangelands-of-kenya/,,,,,,,,,,,,,,,,,,,,,,,
African Journal of Agricultural and Resource Economics,,https://afjare.org/,2021,ISSN 2521-9871;ISSN 1993-3738,Volume 16 no 3,3,Does the inverse farm size productivity hypothesis hold for perennial monocrop systems in developing countries? Evidence from Kenya,,Josiah Ateka; Perez Ayieko Onono-Okelo & Martin Etyang,,"The inverse farm size and productivity relationship (IR) is a recurring theme in the literature. However, most previous studies were undertaken within a setting of mixed cropping systems. In this article, we investigate the effect of farm size on productivity within the context of a perennial mono-cropping system, acute competition for farmland, frequent subdivision of farms and declining yields. We apply household survey data of smallholder tea farms in western Kenya and consider both technical efficiency (TE) and the yield per hectare as indicators of productivity. The findings show that the effect of farm size on productivity is nonlinear, with TE initially declining and then rising with farm size. The findings also demonstrate that the farm size and productivity relationship is important for perennial monocrops and that the use of robust measures of productivity is important for the IR. The findings have important implications for agricultural policy in developing countries.",,,https://afjare.org/wp-content/uploads/2023/03/4.-Ateka-et-al.pdf,"September 1, 2021",,,https://afjare.org/does-the-inverse-farm-size-productivity-hypothesis-hold-for-perennial-monocrop-systems-in-developing-countries-evidence-from-kenya/,,,,,,,,,,,,,,,,,,,,,,,
African Journal of Agricultural and Resource Economics,,https://afjare.org/,2021,ISSN 2521-9871;ISSN 1993-3738,Volume 16 no 3,3,Is change worth it? The effects of adopting modern agricultural inputs on household welfare in Rwanda,,Aimable Nsabimana,,"This study investigates the driving factors that influence farmers’ decisions to adopt modern agricultural inputs (MAI) and how this affects farm household welfare in rural Rwanda. To account for heterogeneity in the MAI adoption decision and unobservable farm and household attributes, we estimate an endogenous switching regression (ESR) model. The findings reveal that size of land endowment, access to farm credit and awareness of farm advisory services are the main driving forces behind MAI adoption. The analysis further shows that MAI adoption increases household farm income, farm yield and equivalised consumption per capita. This implies that adopting MAI is the most consistent and potentially best pathway to reduce poverty among rural farmers. The study hence suggests that policymakers should align the effective dissemination of MAI information and farm advisory services, strengthen farm credit systems and improve market access – most crucially at affordable prices – among small-farmers throughout Rwanda.",,,https://afjare.org/wp-content/uploads/2023/03/3.-Nsabimana.pdf,"September 1, 2021",,,https://afjare.org/is-change-worth-it-the-effects-of-adopting-modern-agricultural-inputs-on-household-welfare-in-rwanda/,,,,,,,,,,,,,,,,,,,,,,,
African Journal of Agricultural and Resource Economics,,https://afjare.org/,2021,ISSN 2521-9871;ISSN 1993-3738,Volume 16 no 3,3,Influence of weather shocks and coping strategies on food consumption: Evidence from rural Niger,,Jianfeng Gao & Bradford F. Mills,,"Weather is an important determinant of household well-being in rural Sub-Saharan Africa. This paper explores the relationship between novel measures of cropping-season weather conditions and household food consumption in rural Niger, and how household coping mechanisms mediate that relationship. We employ a panel logit model to show that the normalised difference vegetation index (NDVI) and extreme heat degree day (EHDD) measures are associated with subjective self-reporting of drought in a panel dataset of 2 264 households. We then show, with a household fixed-effects panel model, that low NDVI and high EHDD measures are associated with significant decreases in household per capita food consumption. Household coping strategies, such as the disbursement of savings, temporary migration of a family member, and the adoption of heat-resistant agricultural technologies, are found to partially mitigate, but not fully alleviate, the negative effects of weather shocks on consumption. More comprehensive coping mechanisms are needed to improve household resilience to weather shocks.",,,https://afjare.org/wp-content/uploads/2023/03/2.-Gao-and-Mills.pdf,"September 1, 2021",,,https://afjare.org/influence-of-weather-shocks-and-coping-strategies-on-food-consumption-evidence-from-rural-niger/,,,,,,,,,,,,,,,,,,,,,,,
African Journal of Agricultural and Resource Economics,,https://afjare.org/,2021,ISSN 2521-9871;ISSN 1993-3738,Volume 16 no 3,3,"Complement or substitute: Private investment, public expenditure and agricultural productivity in Nigeria",,Philip Ifeakachukwu Nwosa,,"This study examines the complementarity and substitutability effect of private investment and public expenditure on agricultural productivity in Nigeria for the period 1978 to 2018. The study employs the vector error correction modelling (VECM) technique, and the estimate shows that government expenditure on the agricultural sector had the most significant effect on agricultural productivity, followed by commercial bank credit for the agricultural sector. Also, the study found that public expenditure (proxied by government expenditure on the agricultural sector) and private investment (proxied by commercial bank credit for the agricultural sector) are complementary investments in promoting agricultural productivity, while public expenditure on the agricultural sector and foreign direct investment are substitute investments. The study recommends that budgetary allocation to the agricultural sector should be increased, and that commercial banks should be strengthened through the monetary authority by advancing more loans to agricultural businessmen and businesswomen at a reduced lending rate.",,,https://afjare.org/wp-content/uploads/2023/03/1.-Nwosa.pdf,"September 1, 2021",,,https://afjare.org/complement-or-substitute-private-investment-public-expenditure-and-agricultural-productivity-in-nigeria/,,,,,,,,,,,,,,,,,,,,,,,
African Journal of Agricultural and Resource Economics,,https://afjare.org/,2021,ISSN 2521-9871;ISSN 1993-3738,Volume 16 no 4,4,Agricultural policy and commodity price stabilisation in Ghana: The role of buffer stockholding operations,,Emmanuel Abokyi & Kofi Fred Asiedu,,"This paper investigates the extent of price volatility of maize and rice in Ghana following the introduction of public buffer stockholding operations (PBSO) as a policy to stabilise farm output prices in the last decade. We analysed price volatility using the generalised autoregressive conditional heteroscedasticity (GARCH(1,1)) modelling technique. This econometric technique was applied to market-level time-series data from selected major markets in Ghana from 2006 to 2015. The results indicate that price volatility for maize and rice has declined in the long run and, in the short run, shows relatively slow volatility transmission. The findings show that the buffer stockholding operations policy in the selected markets has stabilised the prices of the two commodities, especially in the long run. The results suggest that buffer stockholding operation policy remains a viable alternative for curbing high price volatility if structured well to fit the country context. We also conclude that climate change resilience measures are needed to be integrated into the agriculture and food systems of the country if we want to address the persistent price volatility of maize and rice in Ghana sustainably.",,,https://afjare.org/wp-content/uploads/2023/03/6.-Abokyi-Asiedu.pdf,"December 1, 2021",,,https://afjare.org/agricultural-policy-and-commodity-price-stabilisation-in-ghana-the-role-of-buffer-stockholding-operations/,,,,,,,,,,,,,,,,,,,,,,,
African Journal of Agricultural and Resource Economics,,https://afjare.org/,2021,ISSN 2521-9871;ISSN 1993-3738,Volume 16 no 4,4,Farmer empowerment in agriculture and its association with smallholder farm incomes in Kenya,,Henry Muli Mwololo; Jonathan Makau Nzuma & Cecilia Nyawira Ritho,,"Poverty in its various forms is widespread among smallholder farmers, including income poverty, rendering interventions that improve household income relevant. We employ a linear model on cross-sectional data collected from October to December 2015, with the preceding 12 months as the reference period. The data was from 835 smallholder farmers in Kenya to assess the effect of farmer empowerment in agriculture on farm income. This is a departure from numerous previous studies, which considered the intra-household empowerment of women relative to men on the assumption that men are empowered, which may not always be the case – as we show in this study. The results show that farmer empowerment in agriculture increases per capita farm incomes. Unlike male farmers, who benefit from the overall empowerment in agriculture, female farmers do not, possibly due to constraints in complementary drivers of farm income such as access to productive resources. Interestingly, improving the income domain for female farmers increases their farm incomes more than for their male counterparts. We conclude that farmer empowerment in agriculture is a necessary driver of farm incomes, with the production, leadership and income domains being the viable impact pathways. Thus, development interventions should target specific empowerment domains while controlling for sex differences among the target farmers.",,,https://afjare.org/wp-content/uploads/2023/03/5.-Mwololo-et-al.pdf,"December 1, 2021",,,https://afjare.org/farmer-empowerment-in-agriculture-and-its-association-with-smallholder-farm-incomes-in-kenya/,,,,,,,,,,,,,,,,,,,,,,,
