journalname,journalabbreviation,journalurl,year,issn,volume,issue,articletitle,doiurl,author,author_affiliation,abstractbody,keywords,fulltext,fulltexturl,publisheddate,conflictofinterests,otherurl,articleurl,pubmedid,pmcid,sponsors,manualid,country,chemicalcode,meshdescriptioncode,meshqualifiercode,medlinepgn,language,nlmuniqueid,datecompleted,daterevised,medlinedate,studytype,isboolean,nativetitle,nativeabstract,citations,reference,disclosure,acknowledgements,supplement_url
Ardeola,,https://www.ardeola.org/en/volumes/,1989,,Volume 36(1),,"Geographical and seasonal variations in the food habits of the Eagle Owl (Bubo bubo) in Navarra, northern Spain",,"DONÁZAR, J. A.",,"Geographical and seasonal variations in the diet of Eagle Owl and their relationships with prey abundance were studied on the basis of 2,558 preys procured from pellets of 18 Owl pairs. The research was carried out in Navarra (Northern Spain). The most common preys are Oryctolagus cuniculus, Rattus spp., Mus spp. and Apodemus sylvaticus. Rabbit and rat exclude reciprocally in the diet and are preyed in function of their abundance. Biomass frequencies of rabbit tend to show a Type-II functional response whith respect to rabbit density. The frequencies of appearance of Oryctolagus and Mus show strong seasonal variations. Rabbit rearchs maximums in summer and minimuns in autumn and winter whereas the small mammal follows an opposed tendency.",Navarra; Spain; Bubo bubo; food habits; geographic variations; seasonal variations; prey abundance.,,https://www.ardeola.org/uploads/articles/docs/143.pdf,June 1989,,,https://www.ardeola.org/en/volumes/361/articles/25-39/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1989,,Volume 36(1),,"Altitudinal distribution and geographical patterns of trophic affinity of the Barn Owl (Tyto alba) in the mountains of León, Spain",,"ALEGRE, J.; HERNÁNDEZ, A.; PURROY, F. J.; SÁNCHEZ, A. J.",,"A sample of the localities (n = 50) occupied by the Barn Owl in the mountains of León (Spain) at an altitude of more than 1.000 m, shows that there is an important decrease of the species presence above 1.050 m, 1.380 m being the highest occupied locality found. With regard to the breeding places, 70.5 % of them are situated in the interval of 1.000-1.100 m, 1.280 m being the highest breeding locality found. The absence of breeding pairs agrees with zones of temperature lower than the annual isotherm of 8 C and below the isotherm of 0º C in the coldest winter month. In these regions there are more than forty days of snow cover and more than eleven months of cold weather (average temperature of the minimums below 7º C). An analysis has been carried out of the different prey-species of the Barn Owl in relation with altitude, latitude, longitude and climate. We define different geographic sectors according to the trophic affinities among localities. In each locality the raptor selects the hunting habitat and its respective structure influences the local trophic diversity, without any significant correlation between the last one and the landscape diversity.",Tyto alba; León province; Spain; altitudinal distribution; diet; habitat selection.,,https://www.ardeola.org/uploads/articles/docs/144.pdf,June 1989,,,https://www.ardeola.org/en/volumes/361/articles/41-54/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1989,,Volume 36(1),,Nestling growth in Swallows (Hirundo rustica L.): differences among brood sizes,,"DE LOPE, F.; DE LA CRUZ, C.",,"This paper deals with the development of weight and wing length in five different brood sizes of Hirundo rustica. The surrounding conditions are the same for all of them. When considering weight, all equations follow the Logistic model and those of the wing lenght adjust to Gompertz model. The different growth rates in the two variables (tables 1 and 3) correlated to brood size are not statistically significant. In the same way, slope tests are contradictory if variables are compared to brood sizes. According to some autors, this suggests that short numbered broods used their bigger food supplies in compensating heat losses, as these are much higher than in broods of higher size.",Hirundo rustica; brood growth.,,https://www.ardeola.org/uploads/articles/docs/145.pdf,June 1989,,,https://www.ardeola.org/en/volumes/361/articles/55-60/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1989,,Volume 36(1),,"The postnuptial migration of the Willow Warbler, Phylloscopus trochilus, through the western Mediterranean region",,"ASENSIO, B.; CANTOS, F. J.",,"European Willow Warblers on autumn migration cross over the Spanish Mediterranean coast during August, September and October. On average, the individuals coming from more Northern breeding areas are the first to cross, birds from more Southern populations crossing successively. The tail end of this migration includes a very high percentage of juveniles. Activity reaches a peak at about two-four hours after sunrise and then falls consistently all through the day. Every night, the migration is undertaken again after sunset; resting periods do not seem to last more than one day. These resting periods are apparently not associated with weight increases, though this might be due to a lack of accuracy in the method employed. During the European passage, fat storage is restricted to the quantity needed to meet the requirements of short flight journeys, thus avoiding overloads. Nevertheless, fat storage increases over the Iberian Mediterranean coasts, in order to cross the sea and, furthermore, to have enough stored energy to fly over the Sahara. Birds migrating through the Mediterranean islands begin to accumulate fat in more Northern latitudes than coast migratory birds. In both cases, it is likely that fat storage continues until the birds reach the Saharan edges.",Philloscopus trochilus; postnuptial migration; West Mediterranean.,,https://www.ardeola.org/uploads/articles/docs/146.pdf,June 1989,,,https://www.ardeola.org/en/volumes/361/articles/61-71/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1989,,Volume 36(1),,Fruit consumption and seed removal of holly (Ilex aquifolium L.) by passerines in the western Cantabrian Mountains. NW Spain,,"GUITIÁN, J.",,"In the Cantabrian Mountains (Sierra de Ancares, Galicia, NW Spain), the average density of Holly ripe fruits is about 22.250 fruits/ha in favourable areas (november 1981 and 1982). The ripe fruits are present during the whole annual cycle. Seven passerine species feed on fruits and remove seeds. We emphasize the high dependence of Turdus iliacus on the Holly berries and the consequent high removal ratio. The monthly number of seeds collected in the fecal samples shows two different patterns in the annual removal system: (1) autumn period during the maximum of fruit availability, with six bird species implicated; (2) winter period. with the crops partially depleted, in which T. iliacus performs almost the whole fruit removal. According to the results, the number of seeds removed is greater in the second period.",Ilex aquifolium; passerines; seed removal; Western Cantabrian Mountains.,,https://www.ardeola.org/uploads/articles/docs/147.pdf,June 1989,,,https://www.ardeola.org/en/volumes/361/articles/73-82/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1989,,Volume 36(1),,"Nestling diet of Great Tits (Parus major) in the orange groves of Valencia, eastern Spain",,"BARBA, E.; GIL-DELGADO, J. A.; LÓPEZ, J. A.",,"The diet of nestling Great Tit was studied in orange groves near Valencia (East Spain) using the ligature method. The major prey are Lepidoptera (80 %), among wich imagines are the most abundant item (65,5 %). Peridroma saucia was the major prey species (Table 1). According to our previous work (see literature), substitution of caterpillars for imagines had not negative effects on Great Tit population topics (density, clutch-size, nestling survival in the nest) so adult had not problems in taking criptic preys.",nestlings; food; lepidoptera; caterpillars; imagines; Parus major.,,https://www.ardeola.org/uploads/articles/docs/148.pdf,June 1989,,,https://www.ardeola.org/en/volumes/361/articles/83-87/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1989,,Volume 36(1),,"Nesting of Procellariiformes in the coast of Murcia, SE Spain",,"GONZÁLEZ BARBERÁ, G.; HERNÁNDEZ GIL, V.",,"During a survey of the islands of the coast of Murcia Region and Terreros Island (Almería), carried out in 1986 and 1987, two new localities (Terreros and Palomas islands) have been added to the known Calonectris diomedea breeding range, the first ones in the Iberian coast, and three new ones (Palomas, Terreros and Cueva de Lobos Islands) to the known breeding localities of Hydrobates pelagicus, Grosa and Hormiga islands. This paper reports on the",Procellaniformes; breeding; SE Spain.,,https://www.ardeola.org/uploads/articles/docs/149.pdf,June 1989,,,https://www.ardeola.org/en/volumes/361/articles/87-90/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1989,,Volume 36(1),,The expansion of the breeding range of the Shelduck Tadorna tadorna (L.) in Spain,,"ROBLEDANO, F.; CALVO, J. F.",,"The expansion of the breeding range of the Shelduck (Tadorna tadorna) in Spain is documented, based on previous literature and unpublished data for the period 1972-87. From its initial breeding sites in the Spanish Mediterranean coast (Ebro Delta and San Pedro del Pinatar, Murcia), the species has colonised six new coastal and inland localities of the Iberian Peninsula and one in the Balearic Islands. In the apparent process of re-colonisation of the Shelduck's former breeding range, there is a marked preference for hypersaline wetlands.",breeding range; expansion; Spain; Tadorna tadorna.,,https://www.ardeola.org/uploads/articles/docs/150.pdf,June 1989,,,https://www.ardeola.org/en/volumes/361/articles/91-95/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1989,,Volume 36(1),,Comments on the criteria used for the ornithological evaluation of wetlands,,"DOMÍNGUEZ, J.",,"I deal with different aspects related to important numerical criteria recently used. I think that it is not appropiate to use B/Bmax as a factor of correction of the specific levels of 1 % , while in terms of the community, I propose to fix the same numerical level importance as that of 1 % of the higlier specific level.",conservation; evaluation; waterfowl; wetlands.,,https://www.ardeola.org/uploads/articles/docs/151.pdf,June 1989,,,https://www.ardeola.org/en/volumes/361/articles/96-101/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1989,,Volume 36(1),,"The breeding population of the Grey Heron (Ardea cinerea) in the River Duero basin (Spain), 1988",,"CAMPOS, F.; FERNÁNDEZ-CRUZ, M.",,We present the results of the census made in six heronries of Grey Heron Ardea cinerea that make up the population of this species in the Duero River basin (Spain). The number of breeding pairs has clearly increased during the past twenty years. Nowadays it has become stable at about 400 nests occupied. The age structure of the birds reveals that the population is mainly adult. The breeding subadults and yearlings are very rare.,Ardea cinerea; breeding population; Duero river.,,https://www.ardeola.org/uploads/articles/docs/152.pdf,June 1989,,,https://www.ardeola.org/en/volumes/361/articles/102-106/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1989,,Volume 36(1),,"Wintering of Dupont's Larks, Chersophilus duponti, in the Iberian Peninsula",,"SUÁREZ, F.; GARZA, V.",,"The winter records of Dupont's Larks (Chersophilus duponti) show that at least a fraction of its populations are sedentary, wintering in their breeding habitats. Winter birds do not form mono or pluriespecific flocks. The possibility of local movements or winter escapes in years of adverse climatic conditions is noted.",Chersophilus duponti; winter; Iberian Peninsula.,,https://www.ardeola.org/uploads/articles/docs/153.pdf,June 1989,,,https://www.ardeola.org/en/volumes/361/articles/107-110/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1989,,Volume 36(1),,Report on rare birds in Spain in 1987.,,"DE JUANA, E.; COMITÉ IBÉRICO DE RAREZAS DE LA SOCIEDAD ESPAÑOLA DE ORNITOLOGÍA.",,,,,https://www.ardeola.org/uploads/articles/docs/154.pdf,June 1989,,,https://www.ardeola.org/en/volumes/361/articles/111-123/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1989,,Volume 36(1),,Book reviews,,,,,,,https://www.ardeola.org/uploads/articles/docs/1391.pdf,June 1989,,,https://www.ardeola.org/en/volumes/361/articles/125-135/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1988,,Volume 35(2),,"Diet of Redwings (Turdus iliacus) wintering in olive groves of Jaén, southern Spain",,"SOLER, M.; PÉREZ GONZÉLEZ, J. A.; TEJERO, E.; CAMACHO, I.",,"The diet of Redwings (Turdus iliacus) wintering in olive groves of Southern Spain (November-March period) has been studied by analyzing 88 stomach contents. The species shows a mixed diet with an important component of vegetable matter (85,7 % of biomass), mainly contributed by olive fruits (Olea europaea var. europaea), which made up 97 % of the vegetable biomass. The animal fraction is more diversified, with Coleoptera and larvae (51,3 % and 15,5 % biomass respectively) accounting for most of the prey items. Grit was found in 45,5 % of the stomachs analyzed (2,2 % by volume). The fact that most of the invertebrate prey recorded belong to ground-dwelling groups, together with the observation that Redwings mostly forage for fallen fruits, suggests that the species is predominantly a ground forager at the study area. The study indicates that the economic impact of Redwing foraging on olive crops is minimal; its effect may eventually be positive, provided its frequent consumption of two cropdamaging insect pests, the homopterans Euphyllura olivina and Chrysomphalus dictyospermi.",Jaén (Andalusia); olive groves; Turdus iliacus; winter diet.,,https://www.ardeola.org/uploads/articles/docs/129.pdf,December 1988,,,https://www.ardeola.org/en/volumes/352/articles/183-196/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1988,,Volume 35(2),,Composition and structure of the breeding passerine bird communities in the high mountain of Sierra Nevada (southern Spain),,"ZAMORA, R.",,"I have studied the passerine communities in the high mountain areas of Sierra Nevada (SE Spain). I examined the effect of variation of principal elements (shrub, bare ground, rock, etc.) and the vertical and horizontal structure of the habitat of bird distribution and abundance. The avian census method employed was the line transect. These avian communities have few nesting species, with small populations sizes and a high dominance. The species show a great taxonomic and biogeographic heterogeneity. The four plots have differences both in the habitat and in the composition and relative abundance of Passeriformes. With respect to the avian-habitat relationships, the birds showed a non-inear response to the habitat changes between plots.",breeding bird community; high mountain; Passeriformes; Sierra Nevada (Southern Spain).,,https://www.ardeola.org/uploads/articles/docs/130.pdf,December 1988,,,https://www.ardeola.org/en/volumes/352/articles/197-220/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1988,,Volume 35(2),,Radar observations of passerine transsaharan migrants in southern Portugal,,"HILGERLOH, G.",,"The wintering quarters of many Central European passerines are situated to the S and SSW of their breeding areas. The migrants do not fly directly but migrate first to the SW. If they continued in this direction, they would fly out over the Atlantic. To find out where the birds change their direction and which factors might control the change, radar observations were carried out in Beja, situated in southern Portugal. The results demonstrate that the change of direction to the SE did not take place, and the birds still kept a southwesterly direction. A comparison of the directions of migration in Europe show that most birds change their directions already within Europe. If they maintain the directions observed in Beja, on average the migrants will have a sea-crossing of about 1000 km till they arrive on the African coast or on the Canary Islands. The prevailing northerly winds will reduce the crossing-time. The presence of huge colonies of Eleonora's falcons on the Moroccan coast and on the Canary Islands demonstrate that a regular crossing over the Atlantic takes place. Maintaining their average direction they will follow a migration path near the coast until Mauritania, where a shiff to a more southerly direction would be necessary to keep in contact to land. After having passed the Sahara at its western border the migrants will reach most wintering quarters by a further shift of direction to the east. This coastal route has the advantage that the migrants pass the Sahara in one of its ecologically best areas, that it leads to the important wintering quarters of West Africa and that migrants wintering further in the E and SE can make stops in ecologically rich habitats. Thus, the change of direction, supposed in the area of SW-Europe and N-Africa, takes place about 2000 km further to the south.",autumn migration; radar observations; Southern Portugal; transsaharian passerines.,,https://www.ardeola.org/uploads/articles/docs/131.pdf,December 1988,,,https://www.ardeola.org/en/volumes/352/articles/221-232/,,,,,,,,,, English,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1988,,Volume 35(2),,Nest-site selection by the Eagle Owl (Bubo bubo) in Navarra (northern Spain),,"DONÁZAR, J. A.",,"The factors presumably limiting Eagle Owl distribution in Navarra (Northern Spain) were studied. Within this region two biogeographic areas were recognized: the mountains and the Ebro plain. Habitat features of seventy-seven cliffs were characterized, including cliffs with nesting birds, with non-breeding birds, cliffs where the Eagle Owl disappeared in recent years, and cliffs where the species has never been detected. For each cliff 18 variables were quantified evaluating habitat humanisation, physiography and prey availability. In the mountains, B. bubo distribution seems to be limited by rabbit (Oryctolagus cuniculus) availability and the owl has disappeared from some areas owing to the myxomatosis that decimated rabbits. In the Ebro plain, the main limiting factor seems to be the human disturbance. Areas with non-breeding Owls have small cliffs and high prey availability.",Spain; Navarra; Bubo bubo; distribution; nest-site; limiting factors.,,https://www.ardeola.org/uploads/articles/docs/132.pdf,December 1988,,,https://www.ardeola.org/en/volumes/352/articles/233-245/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1988,,Volume 35(2),,Wintering of gulls in the Spanish Cantabro-Atlantic coasts (northern Spain),,"OBESO, J. R.",,"Patterns of distribution and abundance of three gull species are described for the Spanish Norhern coast in winter: L. argentatus, L. fuscus, and L. ridibundus. Information about wintering populations was gathered from counts performed by different associations. For the three studied species abundance increased from the inner Bay of Biscay to the Atlantic shores of Galicia. Taking into acount the relative importance of the three species, L. argentatus (including also L. cachinnans) was the most abundant in almost all areas, L. fuscus increased towards Atlantic shores, while L. ridibundus decreased. In NW Spain relative abundance of juvenile and adults of L. argentatus and/or L. fuscus segregate their winter distribution. On the other hand, estuaries were the preferred habitat in the Asturian shores. The abundance of gulls in the Atlantic shores of NW Spain might be related with the existence of high productivity zones («upwelling») and the general pattern of abundance along the Cantabro-Atlantic shores also agrees with a higher productivity of the atlantic sector.",Cantabro-Atlantic shores; Larus; wintering.,,https://www.ardeola.org/uploads/articles/docs/133.pdf,December 1988,,,https://www.ardeola.org/en/volumes/352/articles/247-256/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1988,,Volume 35(2),,Morphological variability of the rostrum sterni in the New World nine-primaried Oscines and the Old World finches (Aves: Passeriformes),,"MORENO, E.",,"To clarify the occurrence and morphological variability of the spina interna of the rostrum sterni of the New World nine-primaried Oscines and the Old World finches, 737 sterna belonging to 255 species (appendix) have been studied. Three different morphological patterns have been found: sterna having spina externa and spina interna; sterna having spina externa and ligamentum internospinale, this occuping the same position as the spina interna when it is present; and sterna having only spina externa. Fringilla coelebs and Fringilla teydea always have a spina interna extending from the labrum dorsale to a point of the dorsal surface of the spina externa (fig. lA) beyond its middle point. Camarhynchus crassirostris, Cyanocompsa cyanoides, Piranga rubra, Piranga ludoviciana, Anisognathus flavinchus, Estrilda astrud, Ploceus nelicourvi, Rhodinocichla rosea, Bubalornis albirostris, Dinemellia dinemelli and Sericossypha albocristata may have that character, but its occurrence varies intraspecifically and it is always less developed than in Fringilla. In Fringilla montfringilla, Sicalis luteola, Paroaria coronata, Paroaria dominicana, Cardinalis cardinalis, Hemithraupis flavicollis, Piranga bidentata, Piranga rubra, Piranga olivacea, Piranga ludoviciana, Chlorophonia cyanea, Chlorophanes spiza, Vidua macroura, Vidua paradisea, Vidua chalybeata, Passer domesticus, Passer hispaniolensis, Ploceus galbula, Ploceus cucullatus, Ploceus melanocephalus and Ploceus jacksoni, a ligamentum exists instead of a spina interna (fig. 1 D, E). It seems always to be present in P. domesticus, P. hispaniolensis and F. montifringilla, and might be in P. coronata, the rest of the species having intraspecific variability. Using the out-group comparison criteria for determining the polarity of evolutionary change in an evolving character, presence of spina interna is the primitive character state and its absence is the derived state. Hence, the spina interna is believed to be a morphological structure which is disappearing along the phylogeny of the Oscines, its variability not being related to any functional need.",Sternum; New World nine-primaried Oscines; Old World Finches.,,https://www.ardeola.org/uploads/articles/docs/134.pdf,December 1988,,,https://www.ardeola.org/en/volumes/352/articles/257-267/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1988,,Volume 35(2),,"Sexual dimorphism in the Azure-winged Magpie, Cyanopica cyanea Pall.",,"ÁLVAREZ, F.; AGUILERA, E.",,"Sexual dimorphism was detected in eight standard measurements taken of adult specimens of Cyanopica cyanea: weight, length of bill, tarsus, claw of middle toe, depth of bill and tail length whereas no sexual difference was found in breadth of bill. Since no differences of diet between the sexes were detected it is suggested that the origin and maintenance of the sexual dimorphism are probably more related to factors operating during the various phases of reproduction.",Cyanopica cyanea; sexual dimorphism.,,https://www.ardeola.org/uploads/articles/docs/135.pdf,December 1988,,,https://www.ardeola.org/en/volumes/352/articles/269-275/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1988,,Volume 35(2),,Food stealing to water birds by Lesser Black-backed Gulls (Larus fuscus).,,"AMAT, J. A.; AGUILERA, E.",,"In a southern Spanish marsh, Lesser Black-backed Gulls were recorded kleptoparasitizing 7 water bird species (TableI). The identity of host species afected robbing success (table I). Young gulls were as successful as adult ones stealing food from their victims.",Doñana; food stealing; kleptoparasitism; Larus fuscus; water birds.,,https://www.ardeola.org/uploads/articles/docs/136.pdf,December 1988,,,https://www.ardeola.org/en/volumes/352/articles/275-278/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1988,,Volume 35(2),,Food habits variations between breeding adults and chicks in the Eagle Owl (Bubo bubo),,"DONÁZAR, J. A.",,"Quantitative differences in utilisation of several prey categories by adults Eagle Owls during the breeding season were detected while studying six owl pairs in Navarra (Northern Spain). Adults themselves consume preferentialy low biomass prey (small mammals), bringing to the nest high relative frequencies of big preys: rats and lagomorphs. This fact may be due to optimization of energy investment in hunting activity.",Bubo bubo; food habit variations.,,https://www.ardeola.org/uploads/articles/docs/137.pdf,December 1988,,,https://www.ardeola.org/en/volumes/352/articles/278-284/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1988,,Volume 35(2),,"Acoustic basis for a possible recognition of parents by offspring in the House Martin, Delichon urbica",,"URIBE, F.; HOSTAU, J.",,"The acoustic repertoire of the House Martin, Delichon urbica, is short but the vocalizations near the nest are very complex and variable. The spectrograms (frequency-time) of these calls are hard to compare and classify. In order to simplify the analysis of the variability among the vocalizations of adults that feed different nests the averaged spectra (frequency-intensity) of the acoustic signals sent by adults before the entrance to 10 nearby nests have been obtained. These data allow a correct discrimination between the breeding pairs. The capability of the pattern of frecuencies for the vocal recognition of parents by their offspring is suggested.",acoustic recognition; breeding period; Delichon urbica; sonogram.,,https://www.ardeola.org/uploads/articles/docs/138.pdf,December 1988,,,https://www.ardeola.org/en/volumes/352/articles/284-290/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1988,,Volume 35(2),,Phenology of the migration of Milvus milvus in Alava (northern Spain),,"CORTÉS, J. A.",,Observations of the migration of Red kites (Milvus milvus) across the plains of Alava (Basque Country) during autum-winter of years 1981-82 are reported. The postnuptial migration takes place mainly between the second fortnight in October and the first one in November and the prenuptial one in February.,Basque Country; Milvus milvus; phenology of migration.,,https://www.ardeola.org/uploads/articles/docs/139.pdf,December 1988,,,https://www.ardeola.org/en/volumes/352/articles/290-294/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1988,,Volume 35(2),,On the spina interna of the sternum of some passerine birds,,"MORENO, E.",,"The Processus manubrii described by MORONY (1985) as a «unique» skeletal structure of the sternum of Seriocossypha albocristata have in fact already been described by CLARK (1913), CHAPIN (1917), and MORENO (1984) in other passerine species. Following FURBRINGER (1888) and the nomenclature took up by the Nomina Anatomica Avium (BAUMEL et al., 1979) this structure should be named spina interna instead of Processus manubrii.",sternum; morphology; Passeriformes.,,https://www.ardeola.org/uploads/articles/docs/140.pdf,December 1988,,,https://www.ardeola.org/en/volumes/352/articles/294-295/,,,,,,,,,, English,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1988,,Volume 35(2),,Ornithological news,,"DE JUANA, E. (Rec.)",,,,,https://www.ardeola.org/uploads/articles/docs/141.pdf,December 1988,,,https://www.ardeola.org/en/volumes/352/articles/297-316/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1988,,Volume 35(2),,Book reviews,,,,,,,https://www.ardeola.org/uploads/articles/docs/1392.pdf,December 1988,,,https://www.ardeola.org/en/volumes/352/articles/317-321/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1988,,Volume 35(1),,"Diet and breeding rates of the Egyptian Vulture (Neophron percnopterus) in Navarra, northern Spain",,"DONÁZAR, J. A.; CEBALLOS, O.",,"Feeding and reproductive success of Egyptian Vulture was studied in Navarra (Northern Spain) during the period 1983-1985. The study area is characterized for its high biogeographic diversity caused by intergradation of atlantic, pyrenean and mediterranean climates and vegetation. A mountainous zone in the North of the province can be distinguished from the Ebro plain, which spreads in the South. Feeding was analised on the basis of residues found in the nests. on the mountain, cattle carrions (mainly sheep and goat) form the main part of the diet, being complemented principally by carnivores (Vulpes, Canis, Felis) and moderately by birds (Gallus Columba, Corvidae) and reptiles. On the plain it prevails the wild rabbit (Oryctolagus cuniculus). The possibility of Lagomorpha being captured alive is discussed. Reproduction was studied on the basis of observations of pairs in which it was possible to verify the contents of all their nests. Reproduction is begun by 79,2 % of the pairs. A 76,4 % of the clutchs originates fledged young. The number of fledglings in successful nests is 1,32. The number of fledgling chicks by pair is 0,81 (n = 117). Significant variations in the reproductive success with regard to variations on the feeding and nest-density of Egyptian Vultures was not found. A significant decrease in the productivity in 1984 with regard to 1983 was registered coincident with a highly rainy spring. Losses in the nests occurs mainly during the incubation and the first weeks of the chickens growth. The reproductive success is relatively low in Navarra when compared to other zones of Europe, specially in comparison with the arid regions of the Low Ebro Valley (Northeast of Spain) where the highest know reproductive rate for this species is reached.",breeding rates; diet; Neophron percnopterus; Spain.,,https://www.ardeola.org/uploads/articles/docs/111.pdf,June 1988,,,https://www.ardeola.org/en/volumes/351/articles/3-14/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1988,,Volume 35(1),,The study of long-term trends in distribution and numbers of birds by means of questionnaires,,"HILDÉN, O.; KOSKIMIES, P.; SHARROCK, J. T. R.",,"This paper describes a method based on standard questionnaires to get quickly a good general picture of the changes in range and numbers of different bird species. The method has been used to analyse the recent changes for all European (and separately for Finnish) breeding birds. Some illustrative examples from these two surveys are presented. The method, its advantages and its sources of error are described in detail. For the species wintering in Finland, the patterns obtained in the questionnaire survey were in good agreement with those shown by means of the winter bird censuses during the same period. The results from the surveys for Europe and Finland are compared. The clearest difference is the much higher proportion of species increasing in numbers in Finland compared with the whole of Europe (28.4% versus 19.4%). The trends in different orders show several striking differences between the two areas. This questionnaire method is recommended for use in other European countries, especially those where more advanced monitoring programmes are not in operation.",bird species; Europe; Finland; monitoring; number trends; questionnaires; range trends.,,https://www.ardeola.org/uploads/articles/docs/112.pdf,June 1988,,,https://www.ardeola.org/en/volumes/351/articles/15-30/,,,,,,,,,, English,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,1988,,Volume 35(1),,Breeding biology of the Blue Tit (Parus caeruleus) in an oak forest in central Spain.,,"POTTI, J.; MONTALVO, S.; SÁNCHEZ-AGUADO, F. J.; BLANCO, D.",,"Laying dates, clutch size, hatching asynchrony and breeding success across two breeding seasons are reported for a population of Blue Tits, a montane (1.300-1.400 m. a. s. l.) deciduous oak (Quercus pyrenaica) forest in central Spain. Blue Tits raised a single brood in each breeding season. The breeding season of the first study year (1984) was much delayed when compared to that in 1985 (Table 1), this being due to inusual hard snowstorm conditions in May 1984. Clutch size ranged between 2 and 11, 7,7 being the average figure for the two years combined. There was seasonal decline in clutch size (Fig. 1). Nestling mortality due to starvation was significantly higher in 1984 than 1985 (Table II). In the former year the commonest clutch size was 8, and the most productive clutch size was 7, while in 1985 the commonest clutch size (9) was conservative with regard to the most productive (10) (Table III). Hatching asynchrony was quantified by means of two different criteria for the 1985 breeding season. We found that hatching asynchrony increased as the season progressed (Fig. 2). Data on the clutch size of the Blue Tit in other Spanish areas are extracted both from the literature and from nest-record cards in the Sociedad Española de Ornitología (S. E. O.) (Table IV). Though the data are few, there seems to exist much variation in clutch size linked to the position of the areas in the bioclimatic gradient of the Iberian Peninsula, no consistent trends emerging when examining this variation under Ashmole's hypothesis. We suggest that latitudinal and elevational gradients in clutch size may be confounded by a non monotonous geographical variation of environmental and ecological parameters along these gradients. Hence, clutch size may be higher in middle elevations and/or latitudes, at least in the diversified Mediterranean landscapes.",altitude; clutch size; hatching asynchrony; Parus caeruleus; Spain.,,https://www.ardeola.org/uploads/articles/docs/113.pdf,June 1988,,,https://www.ardeola.org/en/volumes/351/articles/31-43/,,,,,,,,,, Spanish,,,,,,,,,,,,,
